external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
169831,"APPLEBEE'S, 9 oz house sirloin steak",Fruits,,Restaurant Foods,100,g,189.0,26.8,0.0,9.08,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169831/nutrients
169841,"APPLEBEE'S, chicken tenders platter",Fruits,,Restaurant Foods,100,g,297.0,19.6,18.0,16.2,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169841/nutrients
169012,"APPLEBEE'S, chicken tenders, from kids' menu",Fruits,,Restaurant Foods,100,g,296.0,19.2,18.4,16.2,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169012/nutrients
169018,"APPLEBEE'S, chili",Fruits,,Restaurant Foods,100,g,157.0,12.6,4.57,9.79,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169018/nutrients
169020,"APPLEBEE'S, coleslaw",Fruits,,Restaurant Foods,100,g,120.0,0.79,13.2,7.09,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169020/nutrients
169840,"APPLEBEE'S, crunchy onion rings",Vegetables,,Restaurant Foods,100,g,356.0,4.58,40.2,19.6,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169840/nutrients
169008,"APPLEBEE'S, Double Crunch Shrimp",Fruits,,Restaurant Foods,100,g,323.0,12.3,26.0,18.9,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169008/nutrients
169017,"APPLEBEE'S, fish, hand battered",Fruits,,Restaurant Foods,100,g,202.0,13.2,16.6,9.14,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169017/nutrients
169009,"APPLEBEE'S, french fries",Fruits,,Restaurant Foods,100,g,290.0,3.31,39.5,13.2,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169009/nutrients
169010,"APPLEBEE'S, KRAFT, Macaroni & Cheese, from kid's menu",Fruits,,Restaurant Foods,100,g,143.0,5.01,21.1,4.34,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169010/nutrients
169011,"APPLEBEE'S, mozzarella sticks",Fruits,,Restaurant Foods,100,g,316.0,14.9,22.9,18.4,https://fdc.nal.usda.gov/fdc-app.html#/food-details/169011/nutrients
